,BalabanJ,BertzCT,Ipc,HallKierAlpha,Kappa1,Kappa2,Kappa3,Chi0,Chi1,Chi0n,Chi1n,Chi2n,Chi3n,Chi4n,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,MolLogP,MolMR,MolWt,ExactMolWt,HeavyAtomCount,HeavyAtomMolWt,NHOHCount,NOCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAmideBonds,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumSaturatedCarbocycles,NumAliphaticCarbocycles,RingCount,FractionCSP3,NumSpiroAtoms,NumBridgeheadAtoms,TPSA,LabuteASA,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SMR_VSA10,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,EState_VSA11,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,VSA_EState10,MQNs_atom_counts_c,MQNs_atom_counts_f,MQNs_atom_counts_cl,MQNs_atom_counts_br,MQNs_atom_counts_i,MQNs_atom_counts_s,MQNs_atom_counts_p,MQNs_atom_counts_an,MQNs_atom_counts_cn,MQNs_atom_counts_ao,MQNs_atom_counts_co,MQNs_atom_counts_hac,MQNs_bond_counts_asb,MQNs_bond_counts_adb,MQNs_bond_counts_atb,MQNs_bond_counts_csb,MQNs_bond_counts_cdb,MQNs_bond_counts_ctb,MQNs_bond_counts_rbc,MQNs_polarity_counts_hbam,MQNs_polarity_counts_hba,MQNs_polarity_counts_hbdm,MQNs_polarity_counts_hbd,MQNs_polarity_counts_negc,MQNs_polarity_counts_posc,MQNs_topology_counts_asv,MQNs_topology_counts_adv,MQNs_topology_counts_atv,MQNs_topology_counts_aqv,MQNs_topology_counts_cdv,MQNs_topology_counts_ctv,MQNs_topology_counts_cqv,MQNs_topology_counts_r3,MQNs_topology_counts_r4,MQNs_topology_counts_r5,MQNs_topology_counts_r6,MQNs_topology_counts_r7,MQNs_topology_counts_r8,MQNs_topology_counts_rg,MQNs_topology_counts_rgIO,MQNs_topology_counts_afrc,MQNs_topology_counts_bfrc,sanitize,set,protein
56,2.101453556536293,1963.8429384168905,1727369701.0780265,-0.24000000000000002,8.121361110115101,9.055786174601081,4.677278189576563,33.486162972547945,20.20880142634099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,340.25700000000006,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.90668045062552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,set1,2flr
57,2.8795204310982747,913.8470273723939,2670164.1561676404,-0.010000000000000023,7.706787702667574,6.623660930071397,4.255676924019093,25.29252873988395,14.210960386475678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,311.07800000000003,0,11,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.84896464083727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,set1,2j4k
58,6.677884977469461,544.3017659383661,8495.859124015808,0.15,6.026398475453948,5.892845434055052,7.54419895366405,17.654700538379252,8.886751345948129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,215.03299999999996,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.77213599250118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,set1,2jbj
59,3.2576980693945283,712.4072442934977,690216.8186793203,-0.2,2.0069726588892394,3.1812869822485212,1.3663097993827162,23.32842712474619,12.742640687119287,22.080206757355413,10.817523731533074,2.349120373052653,1.5608016201154424,0.974804661719767,6.080206757355411,3.2373169741776637,2.349120373052653,1.5608016201154424,0.974804661719767,-3.899199999999997,43.12890000000001,190.21900000000014,190.10738441209,13,174.09099999999998,5,5,4,5,5,4,76,0,0,2,2,0,2,2,0,0,0,2,1.0,0,0,85.36,99.10321786796705,25.32816724456137,0.0,0.0,0.0,0.0,0.0,0.0,9.11444201366982,17.462928133677703,38.20558281663576,0.0,5.724798628930537,0.0,1.4118420783282006,41.81835344076201,5.724798628930537,0.0,0.0,36.71088947747897,12.99371936863189,0.0,0.0,0.0,0.0,4.892934480132522,69.49171533814089,0.0,0.0,21.451269019201796,0.0,1.4118420783282006,0.0,0.0,0.0,0.0,0.0,54.59754332624338,0.0,0.0,0.0,0.0,0.0,0.0,20.43523276442885,22.214984825131154,0.0,0.0,126.15044217687077,-3.211180555555557,15.554710884353739,0.0,0.0,-4.244166666666666,-20.430983560090706,-8.318822278911565,0.0,0.0,8,0,0,0,0,0,0,0,1,4,0,13,20,0,0,10,0,0,4,8,4,0,0,0,1,0,4,0,0,0,0,9,0,0,1,1,0,0,0,0,2,1,True,set1,2pwg
60,2.4441659768126613,1040.5891864723023,3374133.326149942,-1.84,4.615354862311545,4.367819870879364,1.7394221299541937,23.78409257144667,14.042659745549356,20.838777321900608,10.45247056685977,3.355718977472425,2.3033659656030263,1.4694784294212864,8.838777321900608,4.741546794932131,3.355718977472425,2.3033659656030263,1.4694784294212864,-1.0028,61.634000000000015,269.23599999999976,269.09241746400033,19,257.14,4,8,8,3,9,5,102,0,2,1,1,2,1,1,0,0,0,3,0.5,0,0,119.30999999999999,123.36656153671787,20.674196311740747,4.567099647791355,19.342350610516444,0.0,0.0,0.0,0.0,0.0,14.527923050987546,39.42833787545118,20.49267696519571,2.8623993144652684,0.0,0.0,33.13464698970745,2.8623993144652684,19.51903521063298,0.0,24.44400689078652,12.346411226404552,12.606743427932454,0.0,0.0,16.98174071621902,5.719716975726273,57.465799238840916,4.736862953800049,0.0,17.170021259298313,12.606743427932454,2.8236841566564013,11.16387793838399,0.0,10.208277825509848,0.0,0.0,60.659185285616275,10.286816623517627,0.0,0.0,0.0,0.0,0.0,25.16955194505605,21.389014874283475,4.39041504767482,0.0,111.14760553141011,10.603169721592339,7.975794674351221,-1.4424404761904759,-0.6684668813513055,0.0,-17.159203842802558,-4.373125393675987,0.0,0.0,10,1,0,0,0,0,0,1,4,2,1,19,18,0,0,10,5,0,5,11,8,0,0,0,0,1,2,1,1,4,6,4,0,0,2,1,0,0,0,0,2,1,True,set1,2v7v
61,2.4448543749833838,1623.0739044603972,7270120938.932438,-0.09000000000000005,6.704192347416349,9.153338986218838,4.738573056430825,39.43879310982592,22.102060822307852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,376.26900000000006,0,11,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.1610821610402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,set1,2v7u
62,3.812744738282947,519.1595681836991,2349.676069860854,-0.16,5.544979083766962,4.183204775022957,2.166395932221726,12.61880215351701,7.285468820183672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,160.08399999999997,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.48517597937011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,set1,3c2r
63,3.703522946018834,607.8197053551712,11629.169415196924,-0.08,2.7081163207045043,4.728423353046612,3.72766613309818,16.04145188432738,8.868802153517004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,140.09699999999998,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.55192639451823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,set1,1tog
64,7.370236814581372,733.5588404869112,659086.8041313894,-0.24000000000000002,3.155421436004162,6.365816485649728,5.407137447092893,25.646264369941974,13.38008015743592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,202.10099999999994,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.99260908231157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,set1,3bex
65,2.7641924998538734,1037.4082096175425,27619753.738098286,-0.5400000000000001,6.073267588425846,7.3535029377832295,4.988533587857237,30.024579547452824,16.659373273702297,26.67904255699631,13.540972833211523,3.905950159748498,2.246551124565694,1.3260032832323727,12.495539137924037,8.261893491567788,6.2486486875108165,3.6401836003806425,2.364081871928531,0.4241200000000001,87.9728,350.3809999999997,350.1177628460004,22,327.19700000000006,5,8,9,4,10,9,126,0,1,1,1,1,1,1,0,0,0,2,0.6666666666666666,0,0,124.96000000000001,156.53038848174953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1122756685106605,0.0,0.0,0.0,0.0,0.0,151.28148424783515,41.218285913008735,0.0,14.867866772744893,0.0,37.86534767936682,18.131542247577606,17.560751200511685,0.0,0.0,25.749966103136146,5.719716975726273,53.25170571198378,11.020606846027762,6.851892117295679,43.80329279470509,6.172895210814761,2.8236841566564013,0.0,0.0,5.817862777835028,0.0,19.93210332530112,81.82600530547487,22.381511655967863,0.0,0.0,0.0,0.0,0.0,14.491704203606233,36.69453875129691,0.0,0.0,130.73565127885013,34.446652984374786,-2.2201560006718735,-1.4566620243627664,-4.189014983391561,-2.411777565192743,-4.724834033903074,-13.594702737108282,-5.726915049316051,0.08620257516586816,12,0,0,0,0,1,1,1,3,4,0,22,28,0,0,8,3,0,9,12,8,3,3,0,0,3,1,1,6,3,8,0,0,0,1,1,0,0,0,0,0,0,True,set1,2qry
66,2.9581664391255718,1878.8001270892248,3003706930.6472316,0.02999999999999997,8.181900304949952,11.429393934439252,7.3730284522585,39.21266028065168,21.47269698178375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,386.2760000000001,0,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.48124046045623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,set1,2jff
67,4.055701378201076,116.61662740247263,50.070310617666195,-0.53,0.37938676616326966,0.8748582995951415,1.1560092559629747,7.6547005383792515,3.8540592754970233,6.8554618859638214,3.0721581339818265,0.30515256440848293,0.0,0.0,1.855461885963821,0.6777309429819105,0.30515256440848293,0.0,0.0,-0.5084000000000002,14.868400000000001,59.06800000000001,59.03711378,4,54.028,2,2,1,1,2,1,24,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,43.09,31.746571704598377,5.719716975726273,4.794537184071822,0.0,0.0,0.0,0.0,0.0,10.964167785806339,0.0,0.0,2.8236841566564013,5.907179729351506,0.0,0.0,11.730497009238885,0.0,0.0,5.719716975726273,6.851892117295679,0.0,0.0,0.0,0.0,5.907179729351506,5.719716975726273,5.907179729351506,4.794537184071822,0.0,10.964167785806339,0.0,2.8236841566564013,0.0,0.0,0.0,0.0,0.0,18.47878882237346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.935959825167062,4.794537184071822,0.0,31.57060185185185,10.152777777777779,0.0,-0.45138888888888884,-1.4976851851851845,0.0,0.0,-2.8576388888888893,0.0,0.0,2,0,0,0,0,0,0,1,0,1,0,4,7,1,0,0,0,0,1,3,2,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,set1,2r3d
68,2.2711464402100496,1495.177311490348,1555123465.66863,-0.09000000000000008,7.004264314294514,8.940656800401758,4.318084043698215,36.06854962182283,20.44314219970996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,364.2580000000001,0,11,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.61318518417673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,set1,2v7t
69,2.265517560773576,1389.6927659172793,2696256150.245813,0.5299999999999998,13.89642486144004,10.11984903466469,6.850190118888469,37.64589989101246,21.23034566437131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,519.0640000000002,0,19,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.50104090230386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,set1,2jgb
70,1.444176316265633,2494.5990955999046,72036850120190.16,-0.10000000000000026,16.94402137987735,12.900530740457478,6.452365071264797,51.72288568127257,30.647466982142372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,666.2240000000004,0,24,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286.88778310132267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,set1,2rde
71,2.164528804954015,1806.3632085394624,3261572064.020722,-2.9499999999999993,5.062544594406883,6.407235954429875,3.247052878772037,36.358924650593664,20.989829187085046,33.6581373674276,17.40401322219567,4.927929962466383,3.177881810254414,1.9669171395176546,12.658137367427601,6.956799626695711,4.927929962466383,3.177881810254414,1.9669171395176546,4.221060000000003,99.86920000000002,347.41799999999967,347.1633769120006,26,326.25000000000006,1,5,4,1,5,7,132,1,3,1,1,1,0,0,2,1,1,4,0.2857142857142857,0,0,68.02,181.57025539266078,9.726964290341723,4.794537184071822,0.0,0.0,10.197363616602075,12.08483741532659,72.87311483469128,41.816548799252196,9.59530989319154,0.0,1.4118420783282006,11.781447844051817,5.907179729351506,0.0,38.038701322857776,0.0,15.507176969890452,0.0,39.319418622895434,0.0,58.835590643096666,0.0,22.581078397116894,5.907179729351506,5.309813353288376,22.122435814303223,0.0,20.555676351887037,67.53663650725191,40.67166318303311,1.4118420783282006,22.581078397116894,0.0,0.0,0.0,0.0,131.9530807457489,0.0,0.0,0.0,0.0,0.0,0.0,10.197363616602075,33.24416413878594,4.794537184071822,0.0,174.39822298227435,13.483876263443172,6.199445201351299,-7.136056829373928,-3.7760141276563584,-10.91484380680891,-6.277665840466432,-9.976963842763187,0.0,0.0,21,0,0,0,0,0,0,1,2,1,1,26,29,1,0,12,8,0,7,7,5,0,0,0,0,1,0,2,3,3,14,3,1,0,1,2,0,0,0,0,0,0,True,set1,3e92
72,2.71094784359768,2089.571590726738,18083929950.508873,0.5099999999999999,9.871438732644576,12.282533225504434,6.554584825489107,41.07446760021748,22.961843293521852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,488.21000000000015,0,8,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.04745164906302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,set1,2zmm
73,2.4632263866248056,3516.590593228327,1.2599806886752561e+24,-5.029999999999999,9.350780255639286,16.689570621967366,9.983572633864535,73.002670830493,40.66091912095684,67.14659241524687,33.89534341856899,8.072850703830436,4.855248366677222,2.971015480377159,23.14659241524687,12.145454341605262,8.072850703830436,4.855248366677222,2.971015480377159,3.581100000000001,181.2813999999995,656.7800000000018,656.3209997480012,48,612.4280000000001,4,11,7,4,11,20,254,4,3,1,1,0,1,1,3,0,0,4,0.3783783783783784,0,0,154.14000000000001,342.67801241680775,25.77511120477239,24.078058467137765,4.794537184071822,0.0,0.0,86.21280872655092,55.07636490536748,50.1650349192601,47.38069985919023,6.017892468349645,16.09878920829953,13.245559115935645,5.907179729351506,6.093240070938415,92.88422554705976,1.4311996572326342,15.929440059865126,5.893957685363079,76.74005663211976,11.396769415166423,101.28421638237715,0.0,0.0,35.285410480041435,20.829349790715604,72.84860519696258,31.866324308674272,5.893957685363079,110.09572727648359,84.59386190728614,4.235526234984602,0.0,0.0,10.481923458755384,0.0,0.0,246.52985065493306,0.0,0.0,0.0,0.0,0.0,0.0,9.84567114490726,45.336556976837684,29.544122714403844,9.589074368143644,381.3863439047635,70.21039391446354,-1.6650209614177442,-8.332720685517495,-18.075414105150543,-43.35833336627132,-31.022555936390322,-23.30935943114637,0.0,0.0,37,0,0,0,0,0,0,3,1,6,1,48,67,5,0,14,9,0,20,18,11,0,0,0,0,5,1,7,12,1,20,2,0,0,1,3,0,0,0,0,0,0,True,set1,2q54
74,1.9955714813752272,2903.8999602292733,893097940613348.2,-3.69,6.369401662361129,10.966738654758313,5.735992444987222,60.45278277772834,33.87347488884004,57.485957054463526,29.224811436463362,6.878333262338596,4.342831442956722,2.6923426396832637,18.485957054463526,9.935957054463524,6.878333262338596,4.342831442956722,2.6923426396832637,4.128840000000002,153.8237999999998,515.6859999999997,515.3241342880912,38,476.37400000000025,4,9,8,3,9,14,200,0,4,1,1,2,1,1,2,0,0,5,0.41379310344827586,0,0,96.74,279.19630118747693,25.5592374937977,0.0,9.665781456092393,10.082660329248245,0.0,18.127256122989884,69.07707118455926,55.9604859644471,65.76064344228693,0.0,14.288724155259157,5.948339280986494,0.0,2.8236841566564013,63.663618835641024,0.0,19.74844178534064,0.0,45.87840386581173,48.54492763357359,59.59672914785181,0.0,0.0,39.86176231810473,20.82237453999765,58.37488379247069,11.233722638115994,13.703784234591359,79.18016158527246,48.46982616445783,5.6473683133128025,11.033401435232523,0.0,28.828360882872207,0.0,0.0,198.5566506497692,5.309813353288376,0.0,0.0,0.0,0.0,0.0,19.803501803995502,52.21207570094233,1.4118420783282006,0.0,331.1599106827471,6.883211961752201,-1.6025454576311058,-13.993555917820158,-3.0752872606191004,-10.575495581545997,-6.453393801322548,-37.782258252883324,-4.227253039343702,0.0,29,0,0,0,0,0,0,2,6,1,0,38,53,0,0,17,11,0,14,9,8,0,0,0,1,0,1,2,8,3,19,5,0,0,1,4,0,0,0,0,2,1,True,set1,3eqr
75,2.230011979010228,1394.3518382615398,386384084.57117426,-0.8800000000000004,13.120992923774198,8.811306594566531,5.925606352165929,33.40541291500631,19.16398008910899,26.31605288878268,13.053480785996602,5.340300838443453,3.030018985982051,1.9805261844898465,17.316052888782675,12.514293634887974,10.519067523049769,7.684323922797402,5.7270852952253435,-3.7467000000000015,104.25759999999995,513.2300000000002,513.0426956540003,31,491.0540000000003,11,18,18,10,21,11,180,0,2,1,1,2,1,1,0,0,0,3,0.5,0,0,288.61,190.39508256631856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.34640596866777,76.14312306225894,2.8623993144652684,19.51903521063298,0.0,24.44400689078652,12.278702218642561,12.606743427932454,0.0,0.0,41.492395843949026,5.719716975726273,91.65197145034627,17.881872854759038,0.0,17.170021259298313,12.606743427932454,2.8236841566564013,11.16387793838399,0.0,5.817862777835028,0.0,24.51065512773001,85.10213140558429,10.286816623517627,0.0,0.0,0.0,0.0,0.0,38.314561846015046,36.0692496825409,19.5736464110099,0.0,112.65571407036676,76.24891469276403,8.139737252149695,-1.852408079785187,-0.7981620577000379,0.0,-18.702343982087893,-4.436257046800204,-18.588528182240495,0.0,10,0,0,0,0,0,3,1,4,12,1,31,30,0,0,10,5,0,11,31,18,7,7,0,0,7,5,1,4,4,6,4,0,0,2,1,0,0,0,0,2,1,True,set1,2p09
76,3.2222628316151614,1106.20914151474,844165795.1978906,-0.43999999999999995,5.052067884509693,7.630403592249655,3.6467229106733217,35.77817459305203,20.106601717798206,32.4907311951025,15.623724356957947,3.718218482065811,2.3778379803155376,1.3555856568244358,10.490731195102494,5.357738033247042,3.718218482065811,2.3778379803155376,1.3555856568244358,-5.397199999999992,68.61940000000003,342.2969999999996,342.11621152400056,23,320.12100000000004,8,11,11,8,11,12,136,0,0,2,2,0,2,2,0,0,0,2,1.0,0,0,189.52999999999997,162.03917075393227,55.081054390257854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.30859027221565,48.640144215599896,12.532156737073795,11.449597257861074,0.0,0.0,74.27167417664093,11.449597257861074,0.0,0.0,61.17230095267369,13.117970485832577,0.0,0.0,0.0,0.0,0.0,126.6103342252251,14.210588861400147,0.0,19.190619786383078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.29027143850627,0.0,0.0,0.0,0.0,0.0,0.0,50.344191436457805,35.3770799980442,0.0,0.0,187.76252211255257,0.0,30.580341867578067,0.0,0.0,0.0,-46.15574578011878,-8.687118200011872,0.0,0.0,12,0,0,0,0,0,0,0,0,9,2,23,34,0,0,12,0,0,12,22,11,0,0,0,0,0,9,0,2,2,0,10,0,0,0,2,0,0,0,0,0,0,True,set1,1ax1
77,3.3707874884355875,621.1674101542378,27589.256225629513,-0.73,3.444747669661939,3.5611290204195476,3.2471227706419614,17.560477932315067,9.643012070753047,14.974633948355326,7.217863903010955,1.8306978797937143,0.8272943690113173,0.4620329642979071,7.607627110210778,5.017523731533073,3.997666448381228,2.2424403879339603,1.6560589594756654,-0.6074000000000002,51.04720000000001,222.2950000000001,222.02451756,13,212.215,2,6,6,1,8,6,74,0,1,0,0,1,0,0,0,0,0,1,0.6,0,0,89.18,93.13763365677582,4.899909730850478,0.0,13.549795471218923,0.0,10.197363616602075,11.336785877934737,0.0,22.17620513758581,2.7415171123404405,12.124422660331126,0.0,15.154849633246917,0.0,0.0,20.795707512018893,0.0,10.197363616602075,5.1319984868899855,5.704956885150159,18.85156353141497,5.007623696852766,0.0,0.0,26.491635511181656,10.031908217740463,32.566814401495506,15.728248038557743,0.0,15.973692146214525,0.0,1.4118420783282006,0.0,0.0,5.131558479839333,0.0,11.336785877934737,39.81908401581433,16.236695608785215,0.0,5.1319984868899855,0.0,0.0,0.0,10.197363616602075,12.377910527689961,8.417796984328938,0.0,87.457918792517,-0.043660714285714164,5.973038784958429,-3.180734599395313,0.0,0.0,0.0,-6.247389691987909,-4.775954979213904,0.15011574074074008,5,0,0,0,0,2,0,2,2,2,0,13,15,2,0,3,2,0,6,8,6,1,1,0,0,2,1,1,4,3,2,0,0,0,1,0,0,0,0,0,0,0,True,set1,3bl0
78,2.2288242430303047,2103.3271233782752,15894020539.790123,-2.98,7.8588303155033605,7.933331787168367,4.258956043131492,39.729168138596734,22.72187999465393,34.647492672419105,17.689023501810745,5.677951827813911,3.661856300808356,2.327955855490551,15.46398925334683,9.330545962905262,7.093073693664327,4.403437924605553,2.7497777036971334,2.1787,108.52390000000001,449.4779999999997,449.1253579600906,31,429.3180000000001,3,6,5,1,10,6,162,0,3,1,1,1,1,1,2,0,0,4,0.23809523809523808,0,0,90.80000000000001,205.29907576982447,10.612651455858796,0.0,31.556999169247813,0.0,0.0,12.08483741532659,18.127256122989884,41.375558408833875,39.42933151408791,25.327106357367015,21.47169481850929,0.0,0.0,4.235526234984602,54.84020554224009,0.0,9.967957041894417,0.0,16.8073336292305,24.077553200598828,71.61541668244396,0.0,11.257379486545457,15.65511591425253,10.612651455858796,43.58128996432134,9.837253136417502,17.451662523137685,34.760304631953815,53.49578614312707,4.235526234984602,11.257379486545457,0.0,18.98910792085949,0.0,0.0,145.12554063807963,0.0,0.0,0.0,0.0,0.0,0.0,9.967957041894417,27.538421689878334,17.198627079678577,4.39041504767482,234.07048119876174,4.548682056406518,0.0,-8.190252780902235,-13.325107833486381,-15.98281872341244,-5.402627778330642,-8.695094784706303,-5.689928020996933,0.0,21,3,0,0,0,1,0,1,3,2,0,31,29,2,0,14,9,0,6,7,5,0,0,0,1,5,0,0,3,2,17,4,0,0,1,3,0,0,0,0,0,0,True,set1,2oag
